customer_id,clv,value_decile,churn_probability,decision,net_value,value_at_risk,expected_value_saved,intervention_cost,churn_value,data_split,predicted_churn,outcome_class,churn_reason,contract,tenure_band,spend_band,city,latitude,longitude
8878-RYUKI,214.02,8,0.2832,Do not intervene,-41.81,60.62,18.19,60.00,0,train,0,Correctly left alone,,Month-to-month,Loyal,Medium,Long Beach,33.760458,-118.129725
9633-DENPU,210.96,8,0.2317,Do not intervene,-45.33,48.89,14.67,60.00,0,train,0,Correctly left alone,,Month-to-month,Loyal,Medium,Long Beach,33.783047,-118.1486
7811-JIVPF,178.92,8,0.3445,Do not intervene,-41.51,61.64,18.49,60.00,0,train,0,Correctly left alone,,Month-to-month,Established,Medium,Long Beach,33.864622,-118.179626
7113-HIPFI,711.18,2,0.0283,Do not intervene,-53.96,20.15,6.04,60.00,0,train,0,Correctly left alone,,Two year,Loyal,Medium,Long Beach,33.802664,-118.179971
8541-QVFKM,264.6,7,0.8397,Intervene,6.66,222.18,66.66,60.00,0,train,1,False alarm,,Month-to-month,New,High,Long Beach,33.830099,-118.182239
9258-CNWAC,1227.42,1,0.0963,Do not intervene,-24.54,118.19,35.46,60.00,0,train,0,Correctly left alone,,Two year,Loyal,High,Long Beach,33.781086,-118.199049
5371-VYLSX,300.24,5,0.5483,Do not intervene,-10.61,164.62,49.39,60.00,0,train,1,False alarm,,Month-to-month,Loyal,High,Long Beach,33.771612,-118.143866
6374-AFWOX,709.02,2,0.05,Do not intervene,-49.36,35.47,10.64,60.00,0,train,0,Correctly left alone,,Two year,Loyal,Medium,Long Beach,33.797638,-118.11662
5317-FLPJF,662.58,2,0.066,Do not intervene,-46.87,43.76,13.13,60.00,0,test,0,Correctly left alone,,Two year,Loyal,Medium,Altadena,34.196837,-118.142236
7621-VPNET,309.24,5,0.5599,Do not intervene,-8.06,173.13,51.94,60.00,0,train,1,False alarm,,Month-to-month,Loyal,High,Arcadia,34.137319,-118.029837
6034-YMTOB,272.34,6,0.8118,Intervene,6.32,221.08,66.32,60.00,0,test,1,False alarm,,Month-to-month,New,High,Arcadia,34.128284,-118.047732
4903-CNOZC,510.48,3,0.2438,Do not intervene,-22.66,124.47,37.34,60.00,0,train,0,Correctly left alone,,One year,Established,High,La Canada Flintridge,34.234912,-118.153729
4353-HYOJD,179.46,8,0.4036,Do not intervene,-38.27,72.44,21.73,60.00,0,train,0,Correctly left alone,,Month-to-month,Established,Medium,Monrovia,34.1528,-118.000482
7267-FRMJW,217.08,7,0.0542,Do not intervene,-56.47,11.77,3.53,60.00,0,train,0,Correctly left alone,,Two year,Established,Low,Sierra Madre,34.168686,-118.057505
4188-FRABG,370.98,4,0.5044,Do not intervene,-3.86,187.13,56.14,60.00,0,train,1,False alarm,,Month-to-month,Loyal,High,Sunland,34.282704,-118.312929
4128-ETESU,358.92,4,0.722,Intervene,17.74,259.14,77.74,60.00,0,train,1,False alarm,,Month-to-month,Loyal,High,Pasadena,34.146635,-118.139225
0620-DLSLK,294.84,5,0.8377,Intervene,14.1,247.0,74.1,60.00,0,test,1,False alarm,,Month-to-month,Established,High,Pasadena,34.167465,-118.165327
3850-OKINF,476.64,3,0.1273,Do not intervene,-41.79,60.69,18.21,60.00,0,test,0,Correctly left alone,,One year,Loyal,Medium,Pasadena,34.139402,-118.128658
1156-ZFYDO,71.1,10,0.4007,Do not intervene,-51.45,28.49,8.55,60.00,0,train,0,Correctly left alone,,Month-to-month,New,Low,Glendale,34.17051,-118.289463
3295-YVUSR,261.36,7,0.8553,Intervene,7.06,223.54,67.06,60.00,0,train,1,False alarm,,Month-to-month,New,High,Glendale,34.167926,-118.267539
8016-NCFVO,419.4,3,0.6354,Intervene,19.95,266.5,79.95,60.00,0,train,1,False alarm,,Month-to-month,Loyal,High,Glendale,34.153338,-118.262974
4119-ZYPZY,1153.44,1,0.1859,Intervene,4.31,214.38,64.31,60.00,0,test,0,Correctly left alone,,Two year,Loyal,High,Glendale,34.136306,-118.26036
5549-ZGHFB,269.46,6,0.036,Do not intervene,-57.09,9.7,2.91,60.00,0,train,0,Correctly left alone,,Two year,Loyal,Low,Glendale,34.13658,-118.245839
7577-SWIFR,321.3,5,0.888,Intervene,25.59,285.3,85.59,60.00,0,train,1,False alarm,,Month-to-month,New,High,Glendale,34.162515,-118.203869
0303-WMMRN,69.3,10,0.3642,Do not intervene,-52.43,25.24,7.57,60.00,0,train,0,Correctly left alone,,Month-to-month,New,Low,Glendale,34.182378,-118.262922
6408-OTUBZ,752.76,2,0.1987,Do not intervene,-15.13,149.57,44.87,60.00,0,train,0,Correctly left alone,,One year,Loyal,High,Glendale,34.195386,-118.238508
5204-HMGYF,627.84,2,0.1732,Do not intervene,-27.38,108.73,32.62,60.00,0,test,0,Correctly left alone,,One year,Loyal,High,La Crescenta,34.239636,-118.245259
1078-TDCRN,110.7,10,0.7369,Do not intervene,-35.53,81.58,24.47,60.00,0,train,1,False alarm,,Month-to-month,New,Low,Agoura Hills,34.129058,-118.759788
3727-OVPRY,185.04,8,0.0389,Do not intervene,-57.84,7.2,2.16,60.00,0,train,0,Correctly left alone,,One year,Loyal,Low,Calabasas,34.130861,-118.68346
3797-FKOGQ,310.32,5,0.88,Intervene,21.92,273.07,81.92,60.00,0,train,1,False alarm,,Month-to-month,New,High,Canoga Park,34.19829,-118.602203
7622-NXQZR,108.36,10,0.4667,Do not intervene,-44.83,50.57,15.17,60.00,0,test,0,Correctly left alone,,Month-to-month,Established,Low,Canoga Park,34.224377,-118.632656
6196-HBOBZ,1072.98,1,0.142,Do not intervene,-14.28,152.4,45.72,60.00,0,train,0,Correctly left alone,,Two year,Loyal,High,Winnetka,34.209532,-118.577563
3970-XGJDU,207.36,8,0.0121,Do not intervene,-59.25,2.51,0.75,60.00,0,test,0,Correctly left alone,,Two year,Loyal,Low,West Hills,34.199787,-118.68493
7017-VFULY,72.36,10,0.3158,Do not intervene,-53.14,22.85,6.86,60.00,0,train,0,Correctly left alone,,Month-to-month,New,Low,Chatsworth,34.294142,-118.603883
5562-YJQGT,73.26,10,0.3195,Do not intervene,-52.98,23.41,7.02,60.00,0,test,0,Correctly left alone,,Month-to-month,New,Low,Encino,34.150354,-118.518292
8807-OPMBM,277.02,6,0.0229,Do not intervene,-58.1,6.33,1.9,60.00,0,test,0,Correctly left alone,,Two year,Loyal,Low,Newbury Park,34.172071,-118.946262
5439-WIKXB,340.38,4,0.6874,Intervene,10.2,233.99,70.2,60.00,0,train,1,False alarm,,Month-to-month,Loyal,High,Newhall,34.370378,-118.504118
8294-UIMBA,679.68,2,0.4674,Intervene,35.31,317.68,95.31,60.00,0,test,0,Correctly left alone,,One year,Established,High,Northridge,34.236683,-118.517588
8109-YUOHE,403.92,3,0.2741,Do not intervene,-26.78,110.72,33.22,60.00,0,train,0,Correctly left alone,,One year,Established,Medium,Porter Ranch,34.281911,-118.556218
5840-NVDCG,737.1,2,0.0975,Do not intervene,-38.44,71.87,21.56,60.00,0,train,0,Correctly left alone,,Two year,Established,Medium,Pacoima,34.255442,-118.421314
8092-NLTGF,267.3,6,0.013,Do not intervene,-58.96,3.47,1.04,60.00,0,train,0,Correctly left alone,,Two year,Loyal,Low,Reseda,34.200175,-118.540958
5928-QLDHB,274.5,6,0.8595,Intervene,10.78,235.94,70.78,60.00,0,test,1,False alarm,,Month-to-month,New,High,San Fernando,34.286131,-118.435969
9840-EFJQB,267.66,6,0.8168,Intervene,5.59,218.62,65.59,60.00,0,train,1,False alarm,,Month-to-month,New,High,Sylmar,34.321621,-118.399841
0696-UKTOX,194.94,8,0.3991,Do not intervene,-36.66,77.79,23.34,60.00,0,train,0,Correctly left alone,,Month-to-month,Established,Medium,North Hills,34.238802,-118.482296
4801-KFYKL,70.02,10,0.2693,Do not intervene,-54.34,18.86,5.66,60.00,0,train,0,Correctly left alone,,Month-to-month,New,Low,Granada Hills,34.291273,-118.505104
3472-OAOOR,125.82,10,0.5986,Do not intervene,-37.41,75.31,22.59,60.00,0,test,1,False alarm,,Month-to-month,Established,Low,Mission Hills,34.266389,-118.459744
6135-OZQVA,193.14,8,0.6156,Do not intervene,-24.33,118.89,35.67,60.00,0,train,1,False alarm,,Month-to-month,New,Medium,Santa Clarita,34.502432,-118.41459
2252-JHJGE,748.8,2,0.3808,Intervene,25.53,285.11,85.53,60.00,0,train,0,Correctly left alone,,One year,Loyal,High,Sun Valley,34.231053,-118.338307
4188-PCPIG,759.78,2,0.0348,Do not intervene,-52.07,26.43,7.93,60.00,0,train,0,Correctly left alone,,Two year,Loyal,High,Valencia,34.457005,-118.573726
7105-BENQF,466.92,3,0.3202,Do not intervene,-15.15,149.49,44.85,60.00,0,train,0,Correctly left alone,,One year,Established,Medium,Tarzana,34.157137,-118.548511
7721-DVEKZ,70.74,10,0.3991,Do not intervene,-51.53,28.23,8.47,60.00,0,train,0,Correctly left alone,,Month-to-month,New,Low,Thousand Oaks,34.214054,-118.88109
3566-VVORZ,165.24,9,0.4658,Do not intervene,-36.91,76.97,23.09,60.00,0,train,0,Correctly left alone,,Month-to-month,New,Medium,Westlake Village,34.130992,-118.894673
9507-HSMMZ,216.0,8,0.0231,Do not intervene,-58.5,5.0,1.5,60.00,0,test,0,Correctly left alone,,Two year,Loyal,Low,Thousand Oaks,34.191842,-118.822796
2480-SQIOB,161.28,9,0.5974,Do not intervene,-31.1,96.34,28.9,60.00,0,test,1,False alarm,,Month-to-month,New,Medium,Woodland Hills,34.153733,-118.593408
7813-TKCVO,146.52,9,0.1402,Do not intervene,-53.84,20.54,6.16,60.00,0,train,0,Correctly left alone,,One year,Established,Low,Oak Park,34.19225,-118.776874
0128-MKWSG,164.88,9,0.6201,Do not intervene,-29.33,102.24,30.67,60.00,0,train,1,False alarm,,Month-to-month,Established,Medium,Stevenson Ranch,34.364153,-118.615583
4350-ZTLPI,784.44,2,0.3308,Intervene,17.85,259.51,77.85,60.00,0,train,0,Correctly left alone,,One year,Loyal,High,Van Nuys,34.178483,-118.431791
0361-HJRDX,694.98,2,0.0503,Do not intervene,-49.51,34.98,10.49,60.00,0,test,0,Correctly left alone,,Two year,Loyal,Medium,Sherman Oaks,34.147149,-118.463365
5727-MYATE,980.64,1,0.0371,Do not intervene,-49.09,36.36,10.91,60.00,0,test,0,Correctly left alone,,Two year,Loyal,High,Van Nuys,34.202494,-118.448048
3823-KYNQY,179.64,8,0.1645,Do not intervene,-51.14,29.55,8.86,60.00,0,train,0,Correctly left alone,,One year,New,Low,Van Nuys,34.195685,-118.490752
7570-WELNY,914.76,1,0.0846,Do not intervene,-36.78,77.4,23.22,60.00,0,train,0,Correctly left alone,,Two year,Loyal,High,Sherman Oaks,34.146957,-118.432138
3021-VLNRJ,509.76,3,0.0994,Do not intervene,-44.8,50.68,15.2,60.00,0,train,0,Correctly left alone,,One year,Loyal,High,Encino,34.152875,-118.486056
2080-CAZNM,375.84,4,0.7355,Intervene,22.93,276.43,82.93,60.00,0,train,1,False alarm,,Month-to-month,Loyal,High,Burbank,34.177267,-118.31003
1028-FFNJK,365.4,4,0.8306,Intervene,31.05,303.5,91.05,60.00,0,test,1,False alarm,,Month-to-month,Established,High,Burbank,34.213049,-118.317651
6907-FLBER,195.48,8,0.6673,Do not intervene,-20.87,130.45,39.13,60.00,0,train,1,False alarm,,Month-to-month,New,Medium,Burbank,34.174215,-118.345928
3001-UNBTL,374.22,4,0.8564,Intervene,36.14,320.47,96.14,60.00,0,train,1,False alarm,,Month-to-month,Established,High,Burbank,34.169706,-118.323548
5982-PSMKW,983.88,1,0.1474,Do not intervene,-16.5,145.01,43.5,60.00,0,train,0,Correctly left alone,,Two year,Established,High,North Hollywood,34.1692,-118.372498
3507-GASNP,215.46,8,0.0193,Do not intervene,-58.75,4.16,1.25,60.00,0,train,0,Correctly left alone,,Two year,Loyal,Low,North Hollywood,34.15136,-118.364786
7096-ZNBZI,285.66,6,0.0145,Do not intervene,-58.75,4.16,1.25,60.00,0,train,0,Correctly left alone,,Two year,Loyal,Low,Studio City,34.139082,-118.39275
1676-MQAOA,811.08,2,0.0201,Do not intervene,-55.11,16.31,4.89,60.00,0,train,0,Correctly left alone,,Two year,Loyal,High,North Hollywood,34.187599,-118.387125
0786-IVLAW,778.32,2,0.3264,Intervene,16.21,254.03,76.21,60.00,0,train,0,Correctly left alone,,One year,Loyal,High,Valley Village,34.165783,-118.399795
7566-DSRLQ,1189.62,1,0.153,Do not intervene,-5.41,181.97,54.59,60.00,0,train,0,Correctly left alone,,Two year,Loyal,High,Rancho Cucamonga,34.132275,-117.611478
7245-JMTTQ,802.8,2,0.473,Intervene,53.92,379.73,113.92,60.00,0,train,0,Correctly left alone,,One year,Loyal,High,Baldwin Park,34.098275,-117.967399
6050-IJRHS,766.8,2,0.3567,Intervene,22.06,273.52,82.06,60.00,0,train,0,Correctly left alone,,One year,Loyal,High,Chino Hills,33.942895,-117.725644
6202-JVYEU,143.28,9,0.1807,Do not intervene,-52.23,25.89,7.77,60.00,0,train,0,Correctly left alone,,One year,New,Low,Chino,33.990646,-117.663025
8591-TKMZH,1199.88,1,0.2219,Intervene,19.89,266.31,79.89,60.00,0,train,0,Correctly left alone,,Two year,Loyal,High,Claremont,34.127621,-117.717863
0734-OXWBT,254.52,7,0.7072,Do not intervene,-6.0,180.01,54.0,60.00,0,train,1,False alarm,,Month-to-month,New,High,Covina,34.097345,-117.906736
4282-ACRXS,89.46,10,0.501,Do not intervene,-46.56,44.82,13.44,60.00,0,test,1,False alarm,,Month-to-month,Loyal,Low,Covina,34.084747,-117.886844
0365-TRTPY,328.32,5,0.5791,Do not intervene,-2.96,190.14,57.04,60.00,0,test,1,False alarm,,Month-to-month,Loyal,High,Covina,34.08111,-117.853935
7349-ALMUX,708.48,2,0.0457,Do not intervene,-50.29,32.37,9.71,60.00,0,test,0,Correctly left alone,,Two year,Loyal,Medium,Rancho Cucamonga,34.10097,-117.57882
6502-KUGLL,214.02,8,0.3604,Do not intervene,-36.86,77.13,23.14,60.00,0,train,0,Correctly left alone,,Month-to-month,Established,Medium,El Monte,34.074492,-118.01462
1841-YSJGV,1187.46,1,0.1102,Do not intervene,-20.75,130.84,39.25,60.00,0,test,0,Correctly left alone,,Two year,Loyal,High,South El Monte,34.04622,-118.053753
3511-BFTJW,415.8,3,0.029,Do not intervene,-56.39,12.04,3.61,60.00,0,train,0,Correctly left alone,,Two year,Loyal,Medium,Glendora,34.119363,-117.855059
7668-XCFYV,333.18,4,0.8593,Intervene,25.89,286.29,85.89,60.00,0,train,1,False alarm,,Month-to-month,Established,High,Glendora,34.14649,-117.849815
5018-HEKFO,88.2,10,0.4124,Do not intervene,-49.09,36.37,10.91,60.00,0,train,0,Correctly left alone,,Month-to-month,New,Low,Rowland Heights,33.976753,-117.897367
2923-ARZLG,141.84,9,0.2222,Do not intervene,-50.55,31.51,9.45,60.00,0,train,0,Correctly left alone,,One year,New,Low,La Verne,34.144703,-117.770299
3976-NLDEZ,74.16,10,0.4146,Do not intervene,-50.78,30.74,9.22,60.00,0,train,0,Correctly left alone,,Month-to-month,New,Low,Mira Loma,33.999992,-117.535395
2282-YGNOR,417.6,3,0.1189,Do not intervene,-45.1,49.67,14.9,60.00,0,train,0,Correctly left alone,,One year,Established,Medium,Monterey Park,34.050322,-118.147037
5336-UFNZP,773.64,2,0.4075,Intervene,34.57,315.24,94.57,60.00,0,train,0,Correctly left alone,,One year,Loyal,High,Monterey Park,34.049172,-118.115022
6854-EXGSF,235.8,7,0.504,Do not intervene,-24.35,118.85,35.65,60.00,0,test,1,False alarm,,Month-to-month,New,Medium,Mt Baldy,34.231318,-117.662032
1241-EZFMJ,274.86,6,0.0189,Do not intervene,-58.44,5.19,1.56,60.00,0,train,0,Correctly left alone,,Two year,Loyal,Low,Ontario,34.035602,-117.591528
9233-PSYHO,721.08,2,0.4512,Intervene,37.6,325.32,97.6,60.00,0,train,0,Correctly left alone,,One year,Loyal,High,Ontario,34.057256,-117.667677
5376-PCKNB,752.04,2,0.2401,Do not intervene,-5.84,180.53,54.16,60.00,0,train,0,Correctly left alone,,One year,Loyal,High,Montclair,34.072121,-117.698319
8044-BGWPI,76.14,10,0.3451,Do not intervene,-52.12,26.28,7.88,60.00,0,train,0,Correctly left alone,,Month-to-month,New,Low,Ontario,34.074087,-117.605618
4060-LDNLU,346.32,4,0.9136,Intervene,34.91,316.38,94.91,60.00,0,train,1,False alarm,,Month-to-month,New,High,Diamond Bar,33.992416,-117.807874
3589-PPVKW,159.84,9,0.5539,Do not intervene,-33.44,88.53,26.56,60.00,0,test,1,False alarm,,Month-to-month,New,Medium,Pomona,34.042286,-117.756106
5887-IKKYO,1018.98,1,0.1349,Do not intervene,-18.75,137.51,41.25,60.00,0,train,0,Correctly left alone,,Two year,Loyal,High,Pomona,34.067932,-117.785168
1755-RMCXH,73.08,10,0.4024,Do not intervene,-51.18,29.41,8.82,60.00,0,train,0,Correctly left alone,,Month-to-month,New,Low,San Dimas,34.102119,-117.815532
3858-XHYJO,761.4,2,0.4757,Intervene,48.67,362.23,108.67,60.00,0,train,0,Correctly left alone,,One year,Loyal,High,San Gabriel,34.089927,-118.095645
4299-SIMNS,292.14,5,0.8471,Intervene,14.24,247.46,74.24,60.00,0,train,1,False alarm,,Month-to-month,New,High,Temple City,34.101608,-118.055848
7025-IWFHT,644.76,2,0.3949,Intervene,16.39,254.63,76.39,60.00,0,train,0,Correctly left alone,,One year,Loyal,High,Upland,34.141146,-117.655583
6261-LHRTG,197.1,8,0.305,Do not intervene,-41.96,60.12,18.04,60.00,0,train,0,Correctly left alone,,Month-to-month,Established,Medium,Upland,34.105493,-117.660934
7841-FCRQD,387.0,3,0.1213,Do not intervene,-45.91,46.95,14.09,60.00,0,test,0,Correctly left alone,,One year,Established,Medium,Walnut,34.018354,-117.85492
2056-EVGZL,761.4,2,0.202,Do not intervene,-13.86,153.79,46.14,60.00,0,test,0,Correctly left alone,,One year,Loyal,High,West Covina,34.066964,-117.937007
8777-MBMTS,1143.18,1,0.104,Do not intervene,-24.34,118.85,35.66,60.00,0,test,0,Correctly left alone,,Two year,Loyal,High,West Covina,34.061634,-117.893169
7753-USQYQ,462.24,3,0.1185,Do not intervene,-43.56,54.8,16.44,60.00,0,test,0,Correctly left alone,,One year,Loyal,Medium,West Covina,34.024405,-117.898722
7661-CPURM,631.44,2,0.5449,Intervene,43.22,344.07,103.22,60.00,0,train,1,False alarm,,One year,Established,High,Alhambra,34.074736,-118.145959
6233-HXJMX,321.48,5,0.5937,Do not intervene,-2.74,190.87,57.26,60.00,0,train,1,False alarm,,Month-to-month,Loyal,High,Alpine,32.827184,-116.703729
5902-WBLSE,217.62,7,0.0101,Do not intervene,-59.34,2.21,0.66,60.00,0,train,0,Correctly left alone,,Two year,Loyal,Low,Bonita,32.67117,-117.00232
3239-TPHPZ,216.54,8,0.078,Do not intervene,-54.93,16.89,5.07,60.00,0,train,0,Correctly left alone,,Two year,New,Low,Chula Vista,32.636792,-117.054989
5115-GZDEL,725.76,2,0.0539,Do not intervene,-48.27,39.09,11.73,60.00,0,train,0,Correctly left alone,,Two year,Loyal,Medium,Chula Vista,32.607964,-117.059459
3338-CVVEH,340.38,4,0.8904,Intervene,30.93,303.09,90.93,60.00,0,train,1,False alarm,,Month-to-month,New,High,Chula Vista,32.64164,-116.985026
2615-YVMYX,387.0,3,0.4737,Do not intervene,-5.0,183.32,55.0,60.00,0,train,0,Correctly left alone,,Month-to-month,Loyal,High,Chula Vista,32.605012,-116.97595
2851-STERV,525.6,3,0.2248,Do not intervene,-24.55,118.16,35.45,60.00,0,train,0,Correctly left alone,,One year,Established,High,Descanso,32.912664,-116.635387
4393-GEADV,1239.3,1,0.1058,Do not intervene,-20.67,131.09,39.33,60.00,0,train,0,Correctly left alone,,Two year,Loyal,High,Dulzura,32.622999,-116.687855
8486-AYEQH,273.78,6,0.7563,Intervene,2.12,207.07,62.12,60.00,0,train,1,False alarm,,Month-to-month,Established,High,Guatay,32.857946,-116.561917
5419-JKZNQ,280.44,6,0.7838,Intervene,5.94,219.8,65.94,60.00,0,test,1,False alarm,,Month-to-month,Established,High,La Mesa,32.759327,-116.99726
2495-KZNFB,326.34,5,0.768,Intervene,15.19,250.63,75.19,60.00,0,train,1,False alarm,,Month-to-month,Established,High,La Mesa,32.782501,-117.01611
1409-PHXTF,1192.86,1,0.241,Intervene,26.25,287.52,86.25,60.00,0,train,0,Correctly left alone,,Two year,Loyal,High,Lemon Grove,32.733564,-117.033713
4560-WQAQW,494.64,3,0.1009,Do not intervene,-45.03,49.91,14.97,60.00,0,train,0,Correctly left alone,,One year,Loyal,Medium,Mount Laguna,32.830852,-116.444601
9591-YVTEB,161.46,9,0.3891,Do not intervene,-41.15,62.83,18.85,60.00,0,train,0,Correctly left alone,,Month-to-month,Loyal,Medium,National City,32.67102,-117.095235
9309-BZGNT,214.56,8,0.0936,Do not intervene,-53.98,20.08,6.02,60.00,0,train,0,Correctly left alone,,One year,Loyal,Low,Pine Valley,32.800671,-116.483363
4274-DRSQT,640.08,2,0.2387,Do not intervene,-14.17,152.77,45.83,60.00,0,test,0,Correctly left alone,,One year,Loyal,High,Potrero,32.619465,-116.593605
2027-DNKIV,423.0,3,0.1383,Do not intervene,-42.46,58.48,17.54,60.00,0,train,0,Correctly left alone,,One year,Loyal,Medium,Spring Valley,32.726627,-116.994608
8075-GXIUB,142.92,9,0.1325,Do not intervene,-54.32,18.94,5.68,60.00,0,train,0,Correctly left alone,,One year,New,Low,Spring Valley,32.730264,-116.950963
2885-HIJDH,938.52,1,0.0475,Do not intervene,-46.64,44.54,13.36,60.00,0,test,0,Correctly left alone,,Two year,Loyal,High,Tecate,32.587557,-116.636816
5424-RLQLC,214.74,8,0.5878,Do not intervene,-22.13,126.22,37.87,60.00,0,test,1,False alarm,,Month-to-month,New,Medium,Bonsall,33.290907,-117.202895
6507-DTJZV,239.04,7,0.588,Do not intervene,-17.83,140.57,42.17,60.00,0,train,1,False alarm,,Month-to-month,Established,Medium,Cardiff By The Sea,33.015866,-117.272254
7673-BQGKU,217.62,7,0.0105,Do not intervene,-59.32,2.28,0.68,60.00,0,test,0,Correctly left alone,,Two year,Loyal,Low,Carlsbad,33.098018,-117.258203
6723-WSNTY,778.32,2,0.2396,Do not intervene,-4.05,186.49,55.95,60.00,0,train,0,Correctly left alone,,One year,Loyal,High,Del Mar,32.948262,-117.256086
2725-IWWBA,409.68,3,0.0974,Do not intervene,-48.03,39.89,11.97,60.00,0,train,0,Correctly left alone,,One year,Loyal,Medium,El Cajon,32.79697,-116.969082
1061-PNTHC,394.56,3,0.6201,Intervene,13.4,244.67,73.4,60.00,0,train,1,False alarm,,Month-to-month,Loyal,High,Encinitas,33.054579,-117.25665
0394-YONDK,271.62,6,0.0142,Do not intervene,-58.85,3.85,1.15,60.00,0,test,0,Correctly left alone,,Two year,Loyal,Low,Escondido,33.081478,-117.033814
6574-MCOEH,569.88,3,0.3181,Do not intervene,-5.61,181.3,54.39,60.00,0,test,0,Correctly left alone,,One year,Established,High,Escondido,33.21846,-117.116916
7399-QHBJS,720.9,2,0.0269,Do not intervene,-54.19,19.37,5.81,60.00,0,test,0,Correctly left alone,,Two year,Loyal,Medium,Escondido,33.141265,-116.967221
0997-YTLNY,175.68,9,0.4454,Do not intervene,-36.53,78.25,23.47,60.00,0,train,0,Correctly left alone,,Month-to-month,Established,Medium,Escondido,33.079834,-117.134275
